ID_author,ID_paper,link
236,65,https://scholar.google.com/citations?user=64RoFnUAAAAJ&hl=de&oi=sra
239,65,https://scholar.google.com/citations?user=zIop5SgAAAAJ&hl=de&oi=sra
240,66,https://scholar.google.com/citations?user=xVB9askAAAAJ&hl=de&oi=sra
241,66,https://scholar.google.com/citations?user=zGo44SQAAAAJ&hl=de&oi=sra
242,66,https://scholar.google.com/citations?user=C_r8d0AAAAAJ&hl=de&oi=sra
243,67,https://scholar.google.com/citations?user=u1CNjgwAAAAJ&hl=de&oi=sra
244,67,https://scholar.google.com/citations?user=rs1M7CAAAAAJ&hl=de&oi=sra
245,67,https://scholar.google.com/citations?user=TS1RoxAAAAAJ&hl=de&oi=sra
246,67,https://scholar.google.com/citations?user=d9s3sbQAAAAJ&hl=de&oi=sra
247,67,https://scholar.google.com/citations?user=r2FiAE4AAAAJ&hl=de&oi=sra
248,67,https://scholar.google.com/citations?user=_JUYOFQAAAAJ&hl=de&oi=sra
251,68,https://scholar.google.com/citations?user=fzLxuAIAAAAJ&hl=de&oi=sra
252,68,https://scholar.google.com/citations?user=2ftcO0wAAAAJ&hl=de&oi=sra
253,69,https://scholar.google.com/citations?user=eddL6ZLKykkC&hl=de&oi=sra
254,70,https://scholar.google.com/citations?user=ofugrSUAAAAJ&hl=de&oi=sra
255,70,https://scholar.google.com/citations?user=tLcinfgAAAAJ&hl=de&oi=sra
256,70,https://scholar.google.com/citations?user=rADMxOkAAAAJ&hl=de&oi=sra
257,71,https://scholar.google.com/citations?user=pudjY5YAAAAJ&hl=de&oi=sra
260,71,https://scholar.google.com/citations?user=UMOierIAAAAJ&hl=de&oi=sra
261,72,https://scholar.google.com/citations?user=CeQd_DsAAAAJ&hl=de&oi=sra
262,72,https://scholar.google.com/citations?user=U1VhAAQAAAAJ&hl=de&oi=sra
263,72,https://scholar.google.com/citations?user=cMgNn94AAAAJ&hl=de&oi=sra
264,73,https://scholar.google.com/citations?user=x5Hww14AAAAJ&hl=de&oi=sra
265,73,https://scholar.google.com/citations?user=4AYNRj0AAAAJ&hl=de&oi=sra
267,74,https://scholar.google.com/citations?user=uXhvv5cAAAAJ&hl=de&oi=sra
269,75,https://scholar.google.com/citations?user=PmiGrgYAAAAJ&hl=de&oi=sra
272,76,https://scholar.google.com/citations?user=CC0X5QYAAAAJ&hl=de&oi=sra
273,76,https://scholar.google.com/citations?user=vi56gz4AAAAJ&hl=de&oi=sra
274,76,https://scholar.google.com/citations?user=3KbaUFkAAAAJ&hl=de&oi=sra
275,77,https://scholar.google.com/citations?user=kMlWwTAAAAAJ&hl=de&oi=sra
277,78,https://scholar.google.com/citations?user=fjuWXroAAAAJ&hl=de&oi=sra
278,78,https://scholar.google.com/citations?user=IBoKxJoAAAAJ&hl=de&oi=sra
279,78,https://scholar.google.com/citations?user=04512xYAAAAJ&hl=de&oi=sra
282,79,https://scholar.google.com/citations?user=rHF25YEAAAAJ&hl=de&oi=sra
283,79,https://scholar.google.com/citations?user=cXT3p6cAAAAJ&hl=de&oi=sra
285,80,https://scholar.google.com/citations?user=ChCjAAwAAAAJ&hl=de&oi=sra
286,80,https://scholar.google.com/citations?user=AqsGXGkAAAAJ&hl=de&oi=sra
287,80,https://scholar.google.com/citations?user=XG_E3zUAAAAJ&hl=de&oi=sra
289,81,https://scholar.google.com/citations?user=ANSyDbIAAAAJ&hl=de&oi=sra
290,82,https://scholar.google.com/citations?user=3SpfUgIAAAAJ&hl=de&oi=sra
291,82,https://scholar.google.com/citations?user=OnQv6VYAAAAJ&hl=de&oi=sra
292,82,https://scholar.google.com/citations?user=nLUjMcEAAAAJ&hl=de&oi=sra
293,82,https://scholar.google.com/citations?user=jdqkm1IAAAAJ&hl=de&oi=sra
294,83,https://scholar.google.com/citations?user=aYn5qFUAAAAJ&hl=de&oi=sra
295,83,https://scholar.google.com/citations?user=x1zTxLoAAAAJ&hl=de&oi=sra
296,83,https://scholar.google.com/citations?user=A9N3j2UAAAAJ&hl=de&oi=sra
298,84,https://scholar.google.com/citations?user=62ElavIAAAAJ&hl=de&oi=sra
299,84,https://scholar.google.com/citations?user=MpfGUWwAAAAJ&hl=de&oi=sra
300,85,https://scholar.google.com/citations?user=oBu8kMMAAAAJ&hl=de&oi=sra
301,85,https://scholar.google.com/citations?user=QF_rhCIAAAAJ&hl=de&oi=sra
302,85,https://scholar.google.com/citations?user=y_-5FWAAAAAJ&hl=de&oi=sra
303,85,https://scholar.google.com/citations?user=pRBbU7wAAAAJ&hl=de&oi=sra
305,86,https://scholar.google.com/citations?user=Tu5ZuREAAAAJ&hl=de&oi=sra
306,87,https://scholar.google.com/citations?user=ukpd7PsAAAAJ&hl=de&oi=sra
307,87,https://scholar.google.com/citations?user=GR2VnR4AAAAJ&hl=de&oi=sra
308,88,https://scholar.google.com/citations?user=w_QWEo8AAAAJ&hl=de&oi=sra
310,88,https://scholar.google.com/citations?user=cqOLO7IAAAAJ&hl=de&oi=sra
311,89,https://scholar.google.com/citations?user=WaGw_qYAAAAJ&hl=de&oi=sra
312,89,https://scholar.google.com/citations?user=OLz3RxEAAAAJ&hl=de&oi=sra
313,89,https://scholar.google.com/citations?user=5uWajM4AAAAJ&hl=de&oi=sra
314,90,https://scholar.google.com/citations?user=t0rMdnoAAAAJ&hl=de&oi=sra
315,90,https://scholar.google.com/citations?user=rcTXPfEAAAAJ&hl=de&oi=sra
316,90,https://scholar.google.com/citations?user=R5-PPJQAAAAJ&hl=de&oi=sra
317,90,https://scholar.google.com/citations?user=-uCKs_sAAAAJ&hl=de&oi=sra
318,92,https://scholar.google.com/citations?user=dYtKMOgAAAAJ&hl=de&oi=sra
320,92,https://scholar.google.com/citations?user=RSFlmjIAAAAJ&hl=de&oi=sra
321,93,https://scholar.google.com/citations?user=RHK03FAAAAAJ&hl=de&oi=sra
322,93,https://scholar.google.com/citations?user=UsJ_jG8AAAAJ&hl=de&oi=sra
323,93,https://scholar.google.com/citations?user=FLkJI0EAAAAJ&hl=de&oi=sra
326,94,https://scholar.google.com/citations?user=VEJE37AAAAAJ&hl=de&oi=sra
327,95,https://scholar.google.com/citations?user=KY9dTr8AAAAJ&hl=de&oi=sra
328,95,https://scholar.google.com/citations?user=0RAmmIAAAAAJ&hl=de&oi=sra
329,96,https://scholar.google.com/citations?user=7KDSCpQAAAAJ&hl=de&oi=sra
330,96,https://scholar.google.com/citations?user=CWOixywAAAAJ&hl=de&oi=sra
333,97,https://scholar.google.com/citations?user=jaAdVVwAAAAJ&hl=de&oi=sra
334,98,https://scholar.google.com/citations?user=u78blqIAAAAJ&hl=de&oi=sra
335,98,https://scholar.google.com/citations?user=Qk0v938AAAAJ&hl=de&oi=sra
336,98,https://scholar.google.com/citations?user=gykVAKAAAAAJ&hl=de&oi=sra
337,98,https://scholar.google.com/citations?user=p-rQXOQAAAAJ&hl=de&oi=sra
339,99,https://scholar.google.com/citations?user=Ecl07CkAAAAJ&hl=de&oi=sra
340,99,https://scholar.google.com/citations?user=5sNdyvkAAAAJ&hl=de&oi=sra
343,101,https://scholar.google.com/citations?user=zURRohEAAAAJ&hl=de&oi=sra
345,101,https://scholar.google.com/citations?user=0WZl644AAAAJ&hl=de&oi=sra
346,101,https://scholar.google.com/citations?user=2ngwtnsAAAAJ&hl=de&oi=sra
349,103,https://scholar.google.com/citations?user=uZXQuYAAAAAJ&hl=de&oi=sra
350,103,https://scholar.google.com/citations?user=njm-G8wAAAAJ&hl=de&oi=sra
351,103,https://scholar.google.com/citations?user=2cFxgzEAAAAJ&hl=de&oi=sra
352,103,https://scholar.google.com/citations?user=rt9HOIUAAAAJ&hl=de&oi=sra
353,103,https://scholar.google.com/citations?user=xwy6Va4AAAAJ&hl=de&oi=sra
354,104,https://scholar.google.com/citations?user=Kuhep28AAAAJ&hl=de&oi=sra
355,104,https://scholar.google.com/citations?user=uZrHOAgAAAAJ&hl=de&oi=sra
356,105,https://scholar.google.com/citations?user=oR9sCGYAAAAJ&hl=de&oi=sra
359,106,https://scholar.google.com/citations?user=x9qzWg8AAAAJ&hl=de&oi=sra
361,107,https://scholar.google.com/citations?user=0rt4tbMAAAAJ&hl=de&oi=sra
362,107,https://scholar.google.com/citations?user=iPCn674AAAAJ&hl=de&oi=sra
363,107,https://scholar.google.com/citations?user=ptTtzhQAAAAJ&hl=de&oi=sra
366,108,https://scholar.google.com/citations?user=GNzbVIsAAAAJ&hl=de&oi=sra
373,111,https://scholar.google.com/citations?user=jW9ts2cAAAAJ&hl=de&oi=sra
374,111,https://scholar.google.com/citations?user=t6YzEpgAAAAJ&hl=de&oi=sra
377,112,https://scholar.google.com/citations?user=hYVMrzsAAAAJ&hl=de&oi=sra
379,112,https://scholar.google.com/citations?user=C_AP8XAAAAAJ&hl=de&oi=sra
380,113,https://scholar.google.com/citations?user=Mfe0St8AAAAJ&hl=de&oi=sra
381,113,https://scholar.google.com/citations?user=0n7cAw0AAAAJ&hl=de&oi=sra
384,113,https://scholar.google.com/citations?user=w6qCk3sAAAAJ&hl=de&oi=sra
385,113,https://scholar.google.com/citations?user=r1ctChkAAAAJ&hl=de&oi=sra
387,114,https://scholar.google.com/citations?user=AlpdlkYAAAAJ&hl=de&oi=sra
388,114,https://scholar.google.com/citations?user=E8xCHPoAAAAJ&hl=de&oi=sra
390,114,https://scholar.google.com/citations?user=Ra4bt-oAAAAJ&hl=de&oi=sra
392,115,https://scholar.google.com/citations?user=UNHdIKoAAAAJ&hl=de&oi=sra
393,115,https://scholar.google.com/citations?user=bYhGFrwAAAAJ&hl=de&oi=sra
394,115,https://scholar.google.com/citations?user=BGN4egcAAAAJ&hl=de&oi=sra
395,116,https://scholar.google.com/citations?user=1jSee70AAAAJ&hl=de&oi=sra
397,116,https://scholar.google.com/citations?user=9rpkTSkAAAAJ&hl=de&oi=sra
399,117,https://scholar.google.com/citations?user=e3r3_uUAAAAJ&hl=de&oi=sra
405,119,https://scholar.google.com/citations?user=-hiK2cgAAAAJ&hl=de&oi=sra
407,119,https://scholar.google.com/citations?user=6_kg8XkAAAAJ&hl=de&oi=sra
410,120,https://scholar.google.com/citations?user=GdBRZm4AAAAJ&hl=de&oi=sra
411,120,https://scholar.google.com/citations?user=W-iZxnYAAAAJ&hl=de&oi=sra
412,120,https://scholar.google.com/citations?user=DGwFLzAAAAAJ&hl=de&oi=sra
413,122,https://scholar.google.com/citations?user=w2vz7HoAAAAJ&hl=de&oi=sra
416,123,https://scholar.google.com/citations?user=ZDjmMuwAAAAJ&hl=de&oi=sra
417,123,https://scholar.google.com/citations?user=PVWpDZkAAAAJ&hl=de&oi=sra
418,123,https://scholar.google.com/citations?user=LasDaRkAAAAJ&hl=de&oi=sra
419,123,https://scholar.google.com/citations?user=qT3feHIAAAAJ&hl=de&oi=sra
420,123,https://scholar.google.com/citations?user=CcqM9L4AAAAJ&hl=de&oi=sra
421,124,https://scholar.google.com/citations?user=9r_f1w4AAAAJ&hl=de&oi=sra
