ID_author,ID_paper,link
1078,358,https://scholar.google.com/citations?user=HXIy3f0AAAAJ&hl=de&oi=sra
1081,359,https://scholar.google.com/citations?user=W8zwlYQAAAAJ&hl=de&oi=sra
1083,360,https://scholar.google.com/citations?user=u2FWGIIAAAAJ&hl=de&oi=sra
1085,361,https://scholar.google.com/citations?user=LzBiAcsAAAAJ&hl=de&oi=sra
1087,361,https://scholar.google.com/citations?user=JuFjX_gAAAAJ&hl=de&oi=sra
1088,362,https://scholar.google.com/citations?user=il-F8YYAAAAJ&hl=de&oi=sra
1089,362,https://scholar.google.com/citations?user=LYRkQhMAAAAJ&hl=de&oi=sra
1091,363,https://scholar.google.com/citations?user=73DTbNAAAAAJ&hl=de&oi=sra
1092,363,https://scholar.google.com/citations?user=1CLaPMEAAAAJ&hl=de&oi=sra
1097,365,https://scholar.google.com/citations?user=-0U84zMAAAAJ&hl=de&oi=sra
1098,366,https://scholar.google.com/citations?user=EbML-C0AAAAJ&hl=de&oi=sra
1099,366,https://scholar.google.com/citations?user=drsx2nkAAAAJ&hl=de&oi=sra
1102,367,https://scholar.google.com/citations?user=UVRujlUAAAAJ&hl=de&oi=sra
1103,367,https://scholar.google.com/citations?user=KcwehWIAAAAJ&hl=de&oi=sra
1105,368,https://scholar.google.com/citations?user=vz5MGDoAAAAJ&hl=de&oi=sra
1106,368,https://scholar.google.com/citations?user=lslB5jkAAAAJ&hl=de&oi=sra
1109,369,https://scholar.google.com/citations?user=55FnA9wAAAAJ&hl=de&oi=sra
1119,374,https://scholar.google.com/citations?user=UDm_7EoAAAAJ&hl=de&oi=sra
1121,375,https://scholar.google.com/citations?user=YCtmdaMAAAAJ&hl=de&oi=sra
1126,377,https://scholar.google.com/citations?user=8JzPv9UAAAAJ&hl=de&oi=sra
1128,377,https://scholar.google.com/citations?user=grAfX0MAAAAJ&hl=de&oi=sra
1129,379,https://scholar.google.com/citations?user=D4uRc_UAAAAJ&hl=de&oi=sra
1130,379,https://scholar.google.com/citations?user=VUi7eM8AAAAJ&hl=de&oi=sra
1131,379,https://scholar.google.com/citations?user=bLUllHEAAAAJ&hl=de&oi=sra
1135,381,https://scholar.google.com/citations?user=K6FIDzYAAAAJ&hl=de&oi=sra
1144,385,https://scholar.google.com/citations?user=2IXVwTMAAAAJ&hl=de&oi=sra
1146,385,https://scholar.google.com/citations?user=d0npq2oAAAAJ&hl=de&oi=sra
1150,387,https://scholar.google.com/citations?user=ncM49eV-X6kC&hl=de&oi=sra
